Date,Open,High,Low,Close,12-day ema,26-day ema,MACD,Volume
04-09-01,9020,9140,8950,9060,8929.933652,623.4428069,8306.490845,18865000
04-09-02,9040,9120,8960,9040,8946.866936,621.6724906,8325.194446,17605000
04-09-03,8920,8960,8730,8730,8913.502792,598.8457058,8314.657086,32385000
04-09-06,8700,8730,8570,8670,8876.040824,596.1571679,8279.883656,23680000
04-09-07,8680,8740,8640,8680,8845.880697,597.1047193,8248.775978,13220000
04-09-08,8680,8800,8670,8670,8818.822129,596.29109,8222.531039,17265000
04-09-09,8670,8800,8620,8780,8812.849493,604.501825,8208.347668,32100000
04-09-10,8840,9190,8760,9150,8864.718802,631.2776374,8233.441165,43785000
04-09-13,9270,9500,9240,9500,8962.454371,655.1438854,8307.310486,39665000
04-09-14,9740,9760,9620,9670,9071.307545,665.9006128,8405.406932,40560000
04-09-15,9550,9700,9540,9560,9146.490999,656.9250241,8489.565975,24865000
04-09-16,9420,9720,9380,9600,9216.261615,660.578417,8555.683198,29380000
04-09-17,9600,9640,9370,9390,9242.990597,644.7418312,8598.248766,34445000
04-09-20,9370,9530,9340,9380,9264.068967,645.2192893,8618.849678,23480000
04-09-21,9460,9490,9380,9480,9297.289126,652.5899692,8644.699157,17715000
04-09-22,9500,9580,9250,9250,9290.013876,634.9859568,8655.027919,19635000
04-09-23,9160,9200,9090,9200,9276.165587,632.6364079,8643.529179,23755000
04-09-24,9120,9230,9080,9180,9261.370881,631.3356609,8630.03522,17320000
04-09-30,9060,9180,9060,9160,9218.63559,629.9470867,8588.688503,26600000
04-10-01,9160,9270,9120,9220,9218.845499,634.5054948,8584.340004,26530000
04-10-04,9420,9800,9420,9800,9308.253884,677.1178109,8631.136073,31830000
04-10-05,9860,9860,9680,9760,9377.753286,670.8769775,8706.876309,23165000
04-10-06,9790,10020,9700,9890,9456.560473,680.9866712,8775.573802,36150000
04-10-07,9820,9890,9640,9760,9503.243477,670.5793729,8832.664104,18145000
04-10-08,9660,9750,9490,9530,9507.359865,654.3428972,8853.016968,41800000
04-10-11,9410,9450,9310,9330,9480.073732,640.7770421,8839.29669,38415000
04-10-12,9280,9280,8920,8920,9393.908543,611.450199,8782.458344,53085000
04-10-13,8940,9020,8930,8980,9330.230305,618.1505545,8712.079751,36390000
04-10-14,8960,8960,8740,8880,9260.964104,610.2277351,8650.736369,50850000
04-10-15,8820,8930,8730,8740,9180.815781,600.4668124,8580.348968,64695000
04-10-18,8640,8720,8560,8650,9099.151814,594.5509859,8504.600828,37125000
04-10-19,8800,8870,8720,8770,9048.513074,603.8949384,8444.618135,26410000
04-10-20,8620,8780,8550,8570,8974.895678,588.361358,8386.53432,24915000
04-10-21,8570,8720,8550,8580,8914.142497,590.2969896,8323.845507,29165000
04-10-22,8700,8830,8680,8750,8888.889805,602.7406874,8286.149117,23290000
04-10-25,8660,8660,8490,8560,8838.291373,587.7094058,8250.581967,31530000
04-10-26,8590,8670,8580,8600,8801.631162,591.8286212,8209.802541,13740000
04-10-27,8670,8700,8490,8580,8767.53406,590.030277,8177.503783,26595000
04-10-28,8820,8850,8680,8790,8770.990359,605.7241667,8165.266192,22675000
04-10-29,8760,8800,8650,8790,8773.914919,604.5169444,8169.397974,26760000
04-11-01,8750,8820,8660,8790,8776.389547,604.6098077,8171.779739,11390000
04-11-02,8720,8860,8720,8800,8780.021924,605.3434051,8174.678519,16450000
04-11-03,8840,9100,8820,9100,8829.24932,627.5091968,8201.740124,25215000
04-11-04,9120,9130,8960,8960,8849.36481,615.4337655,8233.931044,30080000
04-11-05,9040,9080,8990,9050,8880.231762,623.0293115,8257.20245,32055000
04-11-08,9170,9170,8800,8800,8867.888414,603.9265202,8263.961894,21140000
04-11-09,8690,8750,8600,8620,8829.751735,592.0626323,8237.689103,26775000
04-11-10,8640,8780,8640,8780,8822.097622,604.827091,8217.270531,18300000
04-11-11,8780,8860,8710,8740,8809.467218,600.8822466,8208.584972,30540000
04-11-12,8980,9020,8870,8970,8834.164569,618.2227332,8215.941836,22700000
04-11-15,9060,9200,9050,9130,8879.677713,628.7407014,8250.937011,19030000
04-11-16,9180,9200,9100,9110,8915.111911,626.4501455,8288.661765,24750000
04-11-17,9120,9250,9110,9230,8963.556232,635.515231,8328.041001,21975000
04-11-18,9300,9390,9200,9270,9010.701427,637.7808797,8372.920548,29425000
04-11-19,9200,9320,8990,9080,9021.362746,623.5325249,8397.830221,22255000
04-11-22,8840,8910,8730,8800,8987.306939,603.8878115,8383.419128,34575000
04-11-23,8900,8910,8760,8820,8961.56741,606.8804248,8354.686985,23210000
04-11-24,8760,8840,8680,8790,8935.172424,604.4280015,8330.744422,23150000
04-11-25,8800,8890,8760,8820,8917.453589,606.8388717,8310.614718,22185000
04-11-26,8770,8920,8630,8660,8877.845345,594.8015683,8283.043777,26750000
04-11-29,8580,8620,8470,8520,8822.792215,585.3571443,8237.435071,31270000
04-11-30,8540,8700,8510,8690,8802.362643,598.6762311,8203.686412,30700000
04-12-01,8570,8610,8490,8580,8768.153006,589.5035378,8178.649468,21670000
04-12-02,8720,8760,8540,8570,8737.667928,589.4683888,8148.199539,25995000
04-12-03,8660,8680,8460,8520,8704.180555,585.7673889,8118.413166,34600000
04-12-06,8500,8500,8360,8360,8651.2297,574.2002293,8077.029471,19665000
04-12-07,8290,8370,8210,8220,8584.886669,564.7196405,8020.167029,26775000
04-12-08,8110,8390,8060,8390,8554.904105,578.0415091,7976.862596,27215000
04-12-09,8340,8410,8200,8260,8509.534242,567.3871204,7942.147122,40085000
04-12-10,8220,8240,8090,8120,8449.605897,557.8363184,7891.769579,25880000
04-12-13,8000,8070,7980,8040,8386.589606,552.6450695,7833.944536,24525000
04-12-14,8040,8270,8040,8250,8365.57582,568.5999519,7796.975868,27680000
04-12-15,8360,8570,8360,8570,8397.025694,591.076357,7805.949337,33480000
04-12-16,8670,8880,8640,8800,8459.021741,606.3844398,7852.637301,43090000
04-12-17,8820,8890,8710,8880,8523.787627,611.1328209,7912.654806,22510000
04-12-20,8740,8920,8740,8900,8581.666454,612.2490423,7969.417411,17350000
04-12-21,8920,8940,8800,8920,8633.717768,613.6446606,8020.073108,14980000
04-12-22,8970,8990,8840,8850,8666.991958,608.3521201,8058.639838,15735000
04-12-23,8900,8920,8640,8690,8670.531657,596.9073868,8073.62427,15875000
04-12-24,8690,8700,8600,8660,8668.911402,595.5655287,8073.345873,15915000
04-12-27,8660,8750,8630,8750,8681.386571,602.3354152,8079.051156,11770000
04-12-28,8720,8760,8630,8720,8687.327098,599.5924325,8087.734666,13635000
04-12-29,8680,8890,8670,8890,8718.507545,612.3960237,8106.111521,17105000
04-12-30,8860,9020,8860,9010,8763.352538,620.300021,8143.052517,17265000
05-01-04,9000,9020,8920,8940,1375.384615,665.8890389,709.4955765,14015000
05-01-05,8800,8860,8730,8860,2526.863905,605.0740625,1921.789843,23365000
05-01-06,8780,8910,8700,8700,3476.577151,597.9002858,2878.676865,17150000
05-01-07,8820,8830,8710,8810,4297.103743,606.6002629,3690.50348,13615000
05-01-10,8840,8840,8750,8760,4983.703167,602.2273302,4381.475837,12505000
05-01-11,8760,8840,8670,8840,5576.979603,608.4896356,4968.489967,27855000
05-01-12,8870,8880,8800,8840,6078.982741,608.0079198,5470.974821,14720000
05-01-13,8840,8940,8820,8880,6509.908473,611.0079378,5898.900535,23695000
05-01-14,8800,9480,8790,9430,6959.153323,651.5179079,6307.635415,71900000
05-01-17,9800,9890,9650,9850,7403.898966,679.5128675,6724.386098,61795000
05-01-18,9800,9810,9690,9720,7760.222202,667.7297794,7092.492423,30240000
05-01-19,9720,9770,9580,9600,8043.26494,659.7472819,7383.517658,22850000
05-01-20,9600,9700,9510,9600,8282.762642,660.3613202,7622.401321,19270000
05-01-21,9500,9720,9500,9720,8503.876081,669.2029754,7834.673106,15030000
05-01-24,9650,9760,9550,9760,8697.125915,671.485811,8025.640104,19070000
05-01-25,9600,9700,9580,9670,8846.798851,664.6435416,8182.15531,18165000
05-01-26,9700,9870,9690,9810,8994.983643,675.5402404,8319.443403,24885000
05-01-27,9900,9900,9810,9840,9124.98616,676.924255,8448.061905,19990000
05-01-28,9830,9830,9600,9780,9225.75752,672.3733479,8553.384172,14220000
05-01-31,9760,9900,9680,9900,9329.487132,681.6123066,8647.874826,16465000
05-02-01,9900,9970,9830,9830,9406.489112,675.7164323,8730.77268,21855000
05-02-02,9830,9880,9730,9810,9468.56771,674.6884796,8793.87923,19750000
05-02-03,9720,9940,9720,9920,9538.018832,682.915701,8855.103131,17445000
05-02-04,9880,9970,9860,9910,9595.246704,681.5420971,8913.704607,12855000
05-02-07,10120,10240,10060,10200,9688.285672,703.1292404,8985.156432,33935000
05-02-11,10100,10180,10020,10120,9925.376231,695.6614296,9229.714801,25885000
05-02-14,10260,10440,10200,10340,9989.164503,712.4135083,9276.750995,28265000
05-02-15,10400,10420,10220,10380,10049.29304,714.0878498,9335.205191,26745000
05-02-16,10440,10620,10360,10400,10103.24796,715.4405358,9387.807422,24010000
05-02-17,10340,10440,10300,10340,10139.67135,710.8920386,9428.77931,17510000
05-02-18,10360,10540,10280,10540,10201.26037,726.0567378,9475.203634,18355000
05-02-21,10600,10640,10480,10560,10256.45108,726.3717039,9530.07938,23430000
05-02-22,10560,10580,10360,10440,10284.68938,717.4585869,9567.230792,17855000
05-02-23,10280,10320,10180,10220,10274.73717,701.847915,9572.889252,19745000
05-02-24,10200,10400,10140,10380,10290.93145,714.9005877,9576.030861,20985000
05-02-25,10480,10580,10420,10440,10313.86507,718.3409804,9595.524092,20880000
05-02-28,10600,10620,10420,10540,10348.65506,725.4837422,9623.171319,27705000
05-03-02,10500,10560,10340,10340,10372.23232,710.1617491,9662.070573,27425000
05-03-03,10300,10520,10240,10380,10373.42735,714.261062,9659.166287,30335000
05-03-04,10340,10340,10160,10200,10346.74622,700.6123969,9646.133822,24410000
05-03-07,10300,10300,10000,10140,10314.93911,697.2178498,9617.721258,29515000
05-03-08,10140,10160,10000,10040,10272.64078,690.0715614,9582.569222,26380000
05-03-09,9980,10000,9830,10000,10230.69605,687.6583129,9543.037735,24890000
05-03-10,10060,10160,9990,9990,10193.66589,687.1032067,9506.56268,31630000
05-03-11,10140,10380,10080,10380,10222.33267,716.0347961,9506.297877,32010000
05-03-14,10260,10320,10160,10200,10218.89688,700.4759559,9518.420921,20845000
05-03-15,10240,10280,9980,10040,10191.37428,689.8209379,9501.553343,25030000
05-03-16,9980,10080,9910,10060,10171.16285,692.1220361,9479.040817,18545000
05-03-17,9860,9970,9840,9920,10132.52241,681.5746582,9450.947756,20875000
05-03-18,9860,9960,9860,9900,10096.74973,680.9045135,9415.845222,12750000
05-03-21,9830,9980,9800,9840,10057.24978,676.5116186,9380.738157,16770000
05-03-22,9860,10020,9790,9920,10036.13443,682.7754595,9353.358966,15795000
05-03-23,9860,9990,9830,9970,10025.9599,685.9973293,9339.962569,15920000
05-03-24,10020,10120,9950,10060,10031.19684,692.4161599,9338.780677,20100000
05-03-25,10100,10120,10000,10100,10041.78194,694.8853666,9346.896573,10875000
05-03-28,10200,10220,10140,10200,10066.12318,702.102835,9364.020344,8980000
05-03-29,10200,10220,10000,10040,10062.10423,689.6957933,9372.408435,16855000
05-03-30,9880,9990,9880,9960,10046.39589,684.7242552,9361.671631,18145000
05-03-31,10120,10140,10020,10040,10045.4119,691.0326071,9354.379296,17335000
05-04-01,10040,10320,10000,10240,10075.34853,705.3621641,9369.98637,22655000
05-04-04,10240,10340,10200,10340,10116.06414,711.6672979,9404.396846,17215000
05-04-06,10360,10400,10200,10360,10182.74415,712.7010776,9470.043073,20505000
05-04-07,10360,10400,10300,10360,10210.01428,712.5842476,9497.430033,17855000
05-04-08,10480,10500,10400,10440,10245.3967,718.5191604,9526.877539,13945000
05-04-11,10440,10440,10320,10340,10259.95105,710.6552213,9549.295832,9565000
05-04-12,10320,10400,10260,10400,10281.49705,715.7045841,9565.792461,10385000
05-04-13,10360,10400,10320,10360,10293.57442,712.3532086,9581.221214,10675000
05-04-14,10260,10280,10040,10040,10254.56297,688.907303,9565.65567,33175000
05-04-15,10000,10040,9780,9830,10189.24559,675.1552787,9514.090314,43345000
05-04-18,9470,9630,9440,9520,10086.28473,653.2501637,9433.034568,43245000
05-04-19,9540,9600,9480,9480,9993.010158,651.9722096,9341.037948,30145000
05-04-20,9570,9660,9380,9400,9901.777826,646.1445879,9255.633238,32885000
05-04-21,9240,9400,9150,9320,9812.273545,640.6669405,9171.606605,29320000
05-04-22,9500,9520,9340,9340,9739.616077,642.5697795,9097.046297,16725000
05-04-25,9240,9490,9240,9490,9701.213603,653.5345184,9047.679085,16435000
05-04-26,9490,9490,9420,9420,9657.949972,647.5058917,9010.44408,9375000
05-04-27,9260,9340,9220,9280,9599.803822,637.5992619,8962.204561,20590000
05-04-28,9260,9270,9140,9200,9538.295542,632.4353844,8905.860158,19700000
05-04-29,9040,9130,8990,9040,9461.634689,620.9807539,8840.653936,29275000
05-05-02,9120,9160,9000,9110,9407.537045,627.0470645,8780.48998,11845000
05-05-03,9100,9230,9050,9100,9360.223653,625.8396845,8734.383969,13870000
05-05-04,9100,9340,9100,9290,9349.420014,640.006634,8709.41338,17315000
05-05-06,9330,9510,9330,9480,9361.774093,653.0747708,8708.699322,24680000
05-05-09,9500,9550,9410,9500,9383.039617,653.4671829,8729.572434,20035000
05-05-10,9560,9590,9510,9540,9407.187368,656.3999603,8750.787408,10675000
05-05-11,9500,9510,9430,9440,9412.235466,648.7669546,8763.468511,17300000
05-05-12,9480,9600,9480,9500,9425.737702,653.7985533,8771.939148,20860000
05-05-13,9500,9700,9440,9630,9457.162671,663.0411369,8794.121534,20545000
05-05-16,9700,9800,9680,9760,9503.753029,671.9597986,8831.79323,17350000
05-05-17,9800,9860,9670,9790,9547.791025,673.4959699,8874.295055,18175000
05-05-18,9890,9900,9780,9790,9585.053944,673.3778029,8911.676141,17095000
05-05-19,9860,10020,9850,9970,9644.276414,686.720226,8957.556188,25435000
05-05-20,9990,10040,9900,9970,9694.387735,685.6938858,9008.693849,11685000
05-05-23,9920,9970,9890,9960,9735.25116,685.0320943,9050.219066,8045000
05-05-24,9930,9970,9860,9900,9760.597136,680.6385569,9079.958579,12750000
05-05-25,9870,9930,9670,9690,9749.736038,665.4209657,9084.315072,21315000
05-05-26,9630,9700,9590,9640,9732.853571,662.8878459,9069.965725,13895000
05-05-27,9800,9860,9730,9800,9743.18379,674.9345532,9068.249237,18775000
05-05-30,9800,9880,9800,9870,9762.693977,679.1930686,9083.500908,11435000
05-05-31,9850,9880,9730,9780,9765.356442,672.1988238,9093.157618,22275000
05-06-01,9670,9790,9660,9780,9767.609297,672.7368426,9094.872454,16545000
05-06-02,9900,9910,9750,9750,9764.900174,670.4732343,9094.42694,18320000
05-06-03,9760,9830,9710,9760,9764.146301,671.3880988,9092.758202,17675000
05-06-07,9680,9700,9600,9610,9739.89173,660.2120269,9079.679704,24125000
05-06-08,9560,9620,9500,9550,9710.677618,656.6218669,9054.055751,26785000
05-06-09,9510,9600,9430,9600,9693.650292,660.6017367,9033.048556,37520000
05-06-10,9600,9890,9540,9830,9714.62717,677.3326299,9037.29454,40645000
05-06-13,9830,9990,9830,9960,9752.376836,685.6752678,9066.701569,22765000
05-06-14,9960,10020,9880,9930,9779.703477,682.8113042,9096.892173,19495000
05-06-15,9930,10000,9890,10000,9813.59525,688.2167943,9125.378456,22460000
05-06-16,10000,10040,9940,9970,9837.657519,685.5787651,9152.078754,18395000
05-06-17,9980,9990,9830,9870,9842.633285,678.374283,9164.259002,23945000
05-06-20,9870,9880,9790,9810,9837.61278,674.4840295,9163.12875,16605000
05-06-21,9810,9830,9720,9760,9825.672352,671.0795761,9154.592776,20260000
05-06-22,9760,9880,9740,9860,9830.953529,678.7488645,9152.204664,19650000
05-06-23,9860,9980,9840,9960,9850.806832,685.5663267,9165.240505,25990000
05-06-24,9920,9920,9780,9820,9846.067319,674.6715361,9171.395783,21780000
05-06-27,9780,9780,9660,9770,9834.364655,671.8058932,9162.558762,28050000
05-06-28,9770,9810,9710,9790,9827.539323,673.5078088,9154.031515,18530000
05-06-29,9800,9850,9760,9800,9823.302504,674.1176329,9149.184871,19185000
05-06-30,9800,9960,9800,9880,9832.025196,679.9966493,9152.028547,19835000
05-07-01,9880,10020,9860,10020,9860.944397,689.9147877,9171.029609,26555000
05-07-04,10100,10180,10020,10060,9891.568336,692.1148169,9199.453519,15655000
05-07-05,10080,10140,10000,10040,9914.403976,690.4641024,9223.939874,9300000
05-07-06,10060,10140,10060,10080,9939.880288,693.5540434,9246.326244,13455000
05-07-07,10080,10380,10080,10320,9998.360243,711.0941334,9287.26611,31910000
05-07-08,10340,10440,10320,10320,10047.84328,709.7448957,9338.098387,19665000
05-07-11,10500,10700,10500,10660,10142.02124,735.0338684,9406.987371,34585000
05-07-12,10800,10960,10740,10820,10246.32566,744.9404147,9501.385249,46835000
05-07-13,10860,10940,10780,10940,10353.04479,753.0672615,9599.977531,25465000
05-07-14,10980,11020,10940,10940,10443.34559,752.4421195,9690.903474,28885000
05-07-15,10960,11000,10780,10840,10504.36935,745.0827999,9759.286549,26105000
05-07-18,10860,11040,10820,10980,10577.54329,756.0192718,9821.524023,21220000
05-07-19,11000,11240,10980,11220,10676.38279,772.9557825,9903.427006,33785000
05-07-20,11240,11340,11100,11160,10750.78544,767.2085296,9983.576906,30025000
05-07-21,11300,11360,11160,11260,10829.12614,775.0580333,10054.0681,26780000
05-07-22,11180,11200,10920,11040,10861.56827,758.1579291,10103.41034,27575000
05-07-25,11040,11140,11040,11100,10898.25008,763.9023815,10134.34769,18455000
05-07-26,11120,11160,10940,11020,10916.98083,757.5345746,10159.44626,20630000
05-07-27,11040,11180,10960,11020,10932.82994,758.0244059,10174.80553,18430000
05-07-28,11040,11320,11040,11200,10973.93302,771.3200599,10202.61296,23655000
05-07-29,11320,11320,11200,11300,11024.09717,777.7047247,10246.39245,17875000
05-08-01,11320,11380,11220,11380,11078.85145,783.1395226,10295.71193,16470000
05-08-02,11400,11420,11240,11360,11122.10508,781.2399797,10340.8651,14250000
05-08-03,11500,11540,11360,11360,11158.7043,781.3860984,10377.3182,23635000
05-08-04,11360,11380,11200,11320,11183.51902,778.4118956,10405.10712,18370000
05-08-05,11220,11220,10960,11060,11164.51609,759.3814211,10405.13467,30100000
05-08-08,11040,11040,10860,11020,11142.28285,757.8823408,10384.40051,18285000
05-08-09,11020,11060,10900,11000,11120.39318,756.5161732,10363.87701,20325000
05-08-10,11100,11240,11060,11100,11117.25577,764.0286704,10353.2271,16480000
05-08-11,11100,11400,11100,11340,11151.52411,781.2285638,10370.29555,19885000
05-08-12,11380,11580,11380,11560,11214.36656,796.2017914,10418.16476,24480000
05-08-16,11560,11640,11380,11440,11294.0731,786.2497147,10507.82338,26040000
05-08-17,11320,11440,11200,11440,11316.52339,786.9266601,10529.59673,20420000
05-08-18,11440,11460,11060,11100,11283.2121,761.6894022,10521.5227,33515000
05-08-19,11100,11120,10980,11060,11248.87178,760.6677668,10488.20401,20935000
05-08-22,11060,11400,11060,11260,11250.58381,775.5611689,10475.02264,19550000
05-08-23,11280,11380,11200,11240,11248.95553,772.9340411,10476.02149,18770000
05-08-24,11240,11260,10980,11120,11229.11622,764.247239,10464.86898,23985000
05-08-25,11060,11100,10880,11040,11200.02142,758.9895286,10441.03189,24360000
05-08-26,11040,11120,10980,10980,11166.17197,754.9495234,10411.22244,18915000
05-08-29,10840,10840,10720,10800,11109.83782,741.9269597,10367.91086,18275000
05-08-30,10880,10960,10660,10820,11065.24738,744.4101769,10320.83721,14915000
05-08-31,10680,10920,10680,10880,11036.74779,748.6636046,10288.08418,12205000
05-09-01,10980,11040,10940,10980,11028.01736,755.7438253,10272.27353,11970000
05-09-02,10980,11140,10960,11080,11036.01469,762.6066003,10273.40809,12190000
05-09-05,11160,11260,11100,11220,11064.32012,772.4490649,10291.87106,10920000
05-09-06,11260,11520,11260,11380,11112.88626,783.5438041,10329.34245,19050000
05-09-07,11520,11640,11520,11580,11184.74991,797.5051775,10387.24473,17565000
05-09-08,11700,11860,11600,11740,11270.173,808.2830775,10461.88992,34625000
05-09-09,11700,11820,11660,11780,11348.60792,810.4169712,10538.19095,13105000
05-09-12,11880,12000,11780,11780,11414.97593,810.2528256,10604.72311,20070000
05-09-13,11800,12200,11780,12120,11523.44118,835.4506373,10687.99054,34885000
05-09-14,12100,12300,12040,12260,11636.75792,843.8827145,10792.8752,25585000
05-09-15,12100,12380,12080,12140,11714.17978,834.3452043,10879.83457,29035000
05-09-16,12080,12120,11760,11860,11736.61366,814.3381182,10922.27554,30625000
05-09-20,12000,12060,11840,11860,11771.6583,815.7587397,10955.89956,28045000
05-09-21,11920,12120,11900,12020,11809.86471,827.6196981,10982.24502,19085000
05-09-22,11860,12000,11840,12000,11839.1163,825.2258352,11013.89046,16000000
05-09-23,11840,11980,11660,11700,11817.71379,803.1877563,11014.52603,18675000
05-09-26,11720,12000,11720,11940,11836.52705,822.6607709,11013.86628,21895000
05-09-27,11960,11980,11800,11860,11840.13828,815.2369208,11024.90135,15910000
05-09-28,11800,12000,11740,11960,11858.57854,823.2153936,11035.36315,13505000
05-09-29,11880,11980,11800,11860,11858.79723,815.1942575,11043.60297,18509700
05-09-30,11880,12000,11760,11760,11843.59765,808.4038605,11035.19379,21192950
05-10-04,11800,12140,11800,12060,11866.00779,831.1082411,11034.89955,26986050
05-10-05,12080,12280,11960,12020,11889.6989,826.4389672,11063.25993,21874300
05-10-06,11900,11900,11700,11740,11866.6683,806.0574014,11060.6109,20716650
05-10-07,11560,11760,11520,11660,11834.87317,801.6992882,11033.17389,25602800
05-10-10,11680,11940,11660,11860,11838.73884,816.8493425,11021.8895,15080150
05-10-11,11760,11980,11740,11960,11857.3944,823.0913611,11034.30304,10695550
05-10-12,11860,11880,11540,11560,11811.64142,792.9815762,11018.65984,26597200
05-10-13,11420,11480,11160,11300,11732.92735,776.0384543,10956.8889,36035800
05-10-14,11300,11440,11200,11300,11666.32315,777.3417713,10888.98137,31305500
05-10-17,11200,11380,11200,11260,11603.81189,774.2785532,10829.53334,17525000
05-10-18,11280,11380,11260,11320,11560.14852,778.9586298,10781.18989,17588650
05-10-19,11200,11220,11000,11040,11480.12567,757.8578832,10722.26779,18547750
05-10-20,11200,11220,11040,11120,11424.72172,765.4069435,10659.31478,17849800
05-10-21,11000,11320,10980,11280,11402.45684,776.6780984,10625.77875,20033250
05-10-24,11320,11420,11220,11320,11389.77118,778.7740494,10610.99713,16487150
05-10-25,11440,11560,11280,11300,11375.96023,777.1313409,10598.82888,18269150
05-10-26,11240,11320,11180,11260,11358.12019,774.2947402,10583.82545,15002350
05-10-27,11260,11360,11120,11160,11327.64016,767.1055328,10560.53463,19331000
05-10-28,10980,11020,10900,10920,11264.92629,749.880771,10515.04552,21614800
05-10-31,10980,11100,10960,11060,11233.39917,761.576123,10471.82305,19203500
05-11-01,11200,11360,11180,11300,11243.64545,778.4542583,10465.19119,29155950
05-11-02,11280,11600,11280,11500,11283.08461,791.9707551,10491.11386,15716000
05-11-03,11760,11840,11700,11740,11353.37929,808.7088023,10544.67048,22394000
05-11-04,11940,12000,11860,11980,11449.78247,825.199038,10624.58344,24807150
05-11-07,12040,12060,11820,11960,11528.27748,822.4490768,10705.8284,12834600
05-11-08,12000,12060,11940,12040,11607.00402,828.5865382,10778.41748,12065550
05-11-09,12020,12140,11920,12000,11667.46494,825.1514629,10842.31348,14940450
05-11-10,12020,12140,11980,12100,11734.0088,832.8231068,10901.18569,17080450
05-11-11,12340,12480,12280,12360,11830.31513,851.4922396,10978.82289,29524650
05-11-14,12420,12580,12320,12520,11936.4205,861.9080044,11074.51249,20931600
05-11-15,12520,12580,12220,12400,12007.74042,852.2179028,11155.52252,14063750
05-11-16,12320,12600,12320,12600,12098.85728,867.77811,11231.07917,14038850
05-11-17,12540,12560,12380,12480,12157.49462,857.6922821,11299.80234,12542600
05-11-18,12500,12600,12380,12520,12213.26468,861.431078,11351.8336,14163300
05-11-21,12640,12640,12240,12360,12235.83934,849.2916265,11386.54772,24063600
05-11-22,12220,12240,11740,11840,12174.94098,811.7069119,11363.23407,45564250
05-11-23,12000,12260,11980,12140,12169.56545,836.820266,11332.74518,42389900
05-11-24,12360,12360,12100,12160,12168.09384,836.369951,11331.72389,15155400
05-11-25,12160,12220,11920,12000,12142.23325,824.5527388,11317.68051,15658550
05-11-28,12000,12060,11920,12020,12123.42813,826.9432366,11296.4849,9434350
05-11-29,11960,12040,11760,11880,12085.97765,816.3889818,11269.58867,17159050
05-11-30,11860,12080,11860,12000,12072.75032,826.0897364,11246.66058,17308450
05-12-01,11920,12160,11900,12100,12076.94258,832.750932,11244.19165,19357700
05-12-02,12400,12460,12280,12340,12117.41295,850.0163101,11267.39664,19342900
05-12-05,12440,12500,12360,12460,12170.11865,857.577093,11312.54156,12418300
05-12-06,12380,12620,12340,12600,12236.25424,867.3658646,11368.88838,21114200
05-12-07,12600,12900,12480,12780,12319.90744,879.9462155,11439.96122,26531300
05-12-08,12700,12800,12520,12640,12369.15245,868.6081259,11500.54432,26904650
05-12-09,12560,12620,12260,12420,12376.97515,853.1839903,11523.79116,23027250
05-12-12,12440,12560,12340,12360,12374.36359,849.9260178,11524.43757,18588950
05-12-13,12420,12460,12260,12400,12378.30765,853.1395941,11525.16806,16596150
05-12-14,12440,12540,12160,12220,12353.95263,839.5590626,11514.39356,26300350
05-12-15,12180,12320,12020,12180,12327.19068,837.6407559,11489.54993,18607050
05-12-16,12120,12120,11860,12000,12276.85366,824.4549846,11452.39867,29408600
05-12-19,12140,12280,12040,12180,12261.95309,838.802608,11423.15049,17987750
05-12-20,12060,12280,12040,12240,12258.57569,842.1433891,11416.43231,17198500
05-12-21,12280,12700,12280,12560,12304.94866,865.5901097,11439.35855,25337350
05-12-22,12700,12940,12620,12680,12362.64887,872.6754047,11489.97347,28095000
05-12-23,12840,13040,12720,12900,12445.31827,888.4266783,11556.8916,28658350
05-12-26,13000,13260,12980,13080,12542.96162,900.5483752,11642.41324,17830000
05-12-27,13180,13280,12960,13220,12647.12137,909.9863073,11737.13506,18003350
05-12-28,13160,13260,13100,13220,12735.25654,909.2603125,11825.99623,21403250
05-12-29,13200,13400,13140,13160,12800.60169,904.8717139,11895.72998,20916500
06-01-02,13280,13360,13120,13200,12862.04758,908.1722613,11953.87532,16985900
06-01-03,13200,13320,13120,13280,12926.34796,913.844299,12012.50366,17385550
06-01-04,13500,14000,13460,13940,13082.29442,962.2968773,12119.99755,38604500
06-01-05,13900,13900,13420,13580,13158.86451,931.9030892,12226.96142,25783750
06-01-06,13700,13760,13580,13680,13239.0392,941.6484803,12297.39072,17394550
06-01-09,13900,13940,13660,13740,13316.11009,945.3432793,12370.76682,14995150
06-01-10,13900,14020,13760,14020,13424.40085,965.7998047,12458.60104,23642650
06-01-11,13860,13960,13580,13680,13463.7238,939.0410407,12524.68275,17463600
06-01-12,13680,13840,13620,13720,13503.1509,944.0623701,12559.08853,20117150
06-01-13,13540,13880,13360,13840,13554.97384,952.5650029,12602.40884,23698600
06-01-16,14000,14140,13920,14120,13641.90094,972.6516949,12669.24925,19141550
06-01-17,14140,14420,13940,13940,13687.76234,957.7732314,12729.98911,21328900
06-01-18,13700,13780,13460,13600,13674.26044,933.7325435,12740.5279,30346800
06-01-19,13640,13900,13600,13800,13693.60499,950.396642,12743.20834,19527000
06-01-20,14040,14160,13700,13740,13700.74268,944.6703438,12756.07234,23040500
06-01-23,13540,13900,13420,13700,13700.62842,942.1478653,12758.48056,26815250
06-01-24,13660,14000,13600,13940,13737.45482,960.1196799,12777.33514,29027200
06-01-25,14180,14400,14100,14220,13811.69254,979.4779733,12832.21457,29240350
